sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName		targetLifeStageName	targetPhysiologicalStateId	targetPhysiologicalStateName	habitatId	habitatName	localityId	localityName	decimalLatitude	decimalLongitude	depth	altitude	observationDateTime		referenceDoi	referenceUrl	referenceCitation
	NCBI:txid202808	Vespa velutina 							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid27544	Lycaenidae		thorax	http://purl.obolibrary.org/obo/UBERON_0007023	adult	SIO:010058	alive				municipalities of Baiona, Gondomar and Nigran, a southern coastal area of the province of Pontevedra, Northwest Spain				125	2017-09-22/2017-10-30		10.1007/s10530-020-02275-9	https://link.springer.com/content/pdf/10.1007/s10530-020-02275-9.pdf	Rojas-Nossa SV, Calvino-Cancela M. 2020. The invasive hornet Vespa velutina affects pollination of a wild plant through changes in abundance and behaviour of floral visitors. Biological Invasions 22: 2609-2618. doi:10.1007/s10530-020-02275-9
	NCBI:txid202808	Vespa velutina 							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid33415	Nymphalidae		thorax	http://purl.obolibrary.org/obo/UBERON_0007023	adult	SIO:010058	alive				municipalities of Baiona, Gondomar and Nigran, a southern coastal area of the province of Pontevedra, Northwest Spain				125	2017-09-22/2017-10-30		10.1007/s10530-020-02275-9	https://link.springer.com/content/pdf/10.1007/s10530-020-02275-9.pdf	Rojas-Nossa SV, Calvino-Cancela M. 2020. The invasive hornet Vespa velutina affects pollination of a wild plant through changes in abundance and behaviour of floral visitors. Biological Invasions 22: 2609-2618. doi:10.1007/s10530-020-02275-9
	NCBI:txid202808	Vespa velutina 							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid7114	Pieridae		thorax	http://purl.obolibrary.org/obo/UBERON_0007023	adult	SIO:010058	alive				municipalities of Baiona, Gondomar and Nigran, a southern coastal area of the province of Pontevedra, Northwest Spain				125	2017-09-22/2017-10-30		10.1007/s10530-020-02275-9	https://link.springer.com/content/pdf/10.1007/s10530-020-02275-9.pdf	Rojas-Nossa SV, Calvino-Cancela M. 2020. The invasive hornet Vespa velutina affects pollination of a wild plant through changes in abundance and behaviour of floral visitors. Biological Invasions 22: 2609-2618. doi:10.1007/s10530-020-02275-9
	NCBI:txid202808	Vespa velutina 							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid7128	Sphingidae		thorax	http://purl.obolibrary.org/obo/UBERON_0007023	adult	SIO:010058	alive				municipalities of Baiona, Gondomar and Nigran, a southern coastal area of the province of Pontevedra, Northwest Spain				125	2017-09-22/2017-10-30		10.1007/s10530-020-02275-9	https://link.springer.com/content/pdf/10.1007/s10530-020-02275-9.pdf	Rojas-Nossa SV, Calvino-Cancela M. 2020. The invasive hornet Vespa velutina affects pollination of a wild plant through changes in abundance and behaviour of floral visitors. Biological Invasions 22: 2609-2618. doi:10.1007/s10530-020-02275-9
	NCBI:txid202808	Vespa velutina 							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid48991	Ephydridae		thorax	http://purl.obolibrary.org/obo/UBERON_0007023	adult	SIO:010058	alive				municipalities of Baiona, Gondomar and Nigran, a southern coastal area of the province of Pontevedra, Northwest Spain				125	2017-09-22/2017-10-30		10.1007/s10530-020-02275-9	https://link.springer.com/content/pdf/10.1007/s10530-020-02275-9.pdf	Rojas-Nossa SV, Calvino-Cancela M. 2020. The invasive hornet Vespa velutina affects pollination of a wild plant through changes in abundance and behaviour of floral visitors. Biological Invasions 22: 2609-2618. doi:10.1007/s10530-020-02275-9
	NCBI:txid202808	Vespa velutina 							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid7366	Muscidae		thorax	http://purl.obolibrary.org/obo/UBERON_0007023	adult	SIO:010058	alive				municipalities of Baiona, Gondomar and Nigran, a southern coastal area of the province of Pontevedra, Northwest Spain				125	2017-09-22/2017-10-30		10.1007/s10530-020-02275-9	https://link.springer.com/content/pdf/10.1007/s10530-020-02275-9.pdf	Rojas-Nossa SV, Calvino-Cancela M. 2020. The invasive hornet Vespa velutina affects pollination of a wild plant through changes in abundance and behaviour of floral visitors. Biological Invasions 22: 2609-2618. doi:10.1007/s10530-020-02275-9
	NCBI:txid202808	Vespa velutina 							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid27474	Tachinidae		thorax	http://purl.obolibrary.org/obo/UBERON_0007023	adult	SIO:010058	alive				municipalities of Baiona, Gondomar and Nigran, a southern coastal area of the province of Pontevedra, Northwest Spain				125	2017-09-22/2017-10-30		10.1007/s10530-020-02275-9	https://link.springer.com/content/pdf/10.1007/s10530-020-02275-9.pdf	Rojas-Nossa SV, Calvino-Cancela M. 2020. The invasive hornet Vespa velutina affects pollination of a wild plant through changes in abundance and behaviour of floral visitors. Biological Invasions 22: 2609-2618. doi:10.1007/s10530-020-02275-9
	NCBI:txid202808	Vespa velutina 							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid124286	Megachilidae		thorax	http://purl.obolibrary.org/obo/UBERON_0007023	adult	SIO:010058	alive				municipalities of Baiona, Gondomar and Nigran, a southern coastal area of the province of Pontevedra, Northwest Spain				125	2017-09-22/2017-10-30		10.1007/s10530-020-02275-9	https://link.springer.com/content/pdf/10.1007/s10530-020-02275-9.pdf	Rojas-Nossa SV, Calvino-Cancela M. 2020. The invasive hornet Vespa velutina affects pollination of a wild plant through changes in abundance and behaviour of floral visitors. Biological Invasions 22: 2609-2618. doi:10.1007/s10530-020-02275-9
	NCBI:txid202808	Vespa velutina 							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid77572	Halictidae		thorax	http://purl.obolibrary.org/obo/UBERON_0007023	adult	SIO:010058	alive				municipalities of Baiona, Gondomar and Nigran, a southern coastal area of the province of Pontevedra, Northwest Spain				125	2017-09-22/2017-10-30		10.1007/s10530-020-02275-9	https://link.springer.com/content/pdf/10.1007/s10530-020-02275-9.pdf	Rojas-Nossa SV, Calvino-Cancela M. 2020. The invasive hornet Vespa velutina affects pollination of a wild plant through changes in abundance and behaviour of floral visitors. Biological Invasions 22: 2609-2618. doi:10.1007/s10530-020-02275-9
	NCBI:txid202808	Vespa velutina 							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid156309	Colletidae		thorax	http://purl.obolibrary.org/obo/UBERON_0007023	adult	SIO:010058	alive				municipalities of Baiona, Gondomar and Nigran, a southern coastal area of the province of Pontevedra, Northwest Spain				125	2017-09-22/2017-10-30		10.1007/s10530-020-02275-9	https://link.springer.com/content/pdf/10.1007/s10530-020-02275-9.pdf	Rojas-Nossa SV, Calvino-Cancela M. 2020. The invasive hornet Vespa velutina affects pollination of a wild plant through changes in abundance and behaviour of floral visitors. Biological Invasions 22: 2609-2618. doi:10.1007/s10530-020-02275-9
	NCBI:txid202808	Vespa velutina 							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid34680	Syrphidae [small Syrphidae (syrphids<8 mm in length), large Syrphidae (syr- phids,>8 mm in length)]		thorax	http://purl.obolibrary.org/obo/UBERON_0007023	adult	SIO:010058	alive				municipalities of Baiona, Gondomar and Nigran, a southern coastal area of the province of Pontevedra, Northwest Spain				125	2017-09-22/2017-10-30		10.1007/s10530-020-02275-9	https://link.springer.com/content/pdf/10.1007/s10530-020-02275-9.pdf	Rojas-Nossa SV, Calvino-Cancela M. 2020. The invasive hornet Vespa velutina affects pollination of a wild plant through changes in abundance and behaviour of floral visitors. Biological Invasions 22: 2609-2618. doi:10.1007/s10530-020-02275-9
	NCBI:txid202808	Vespa velutina 							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid7456	Polistes		thorax	http://purl.obolibrary.org/obo/UBERON_0007023	adult	SIO:010058	alive				municipalities of Baiona, Gondomar and Nigran, a southern coastal area of the province of Pontevedra, Northwest Spain				125	2017-09-22/2017-10-30		10.1007/s10530-020-02275-9	https://link.springer.com/content/pdf/10.1007/s10530-020-02275-9.pdf	Rojas-Nossa SV, Calvino-Cancela M. 2020. The invasive hornet Vespa velutina affects pollination of a wild plant through changes in abundance and behaviour of floral visitors. Biological Invasions 22: 2609-2618. doi:10.1007/s10530-020-02275-9
	NCBI:txid202808	Vespa velutina 							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid7451	Vespula		thorax	http://purl.obolibrary.org/obo/UBERON_0007023	adult	SIO:010058	alive				municipalities of Baiona, Gondomar and Nigran, a southern coastal area of the province of Pontevedra, Northwest Spain				125	2017-09-22/2017-10-30		10.1007/s10530-020-02275-9	https://link.springer.com/content/pdf/10.1007/s10530-020-02275-9.pdf	Rojas-Nossa SV, Calvino-Cancela M. 2020. The invasive hornet Vespa velutina affects pollination of a wild plant through changes in abundance and behaviour of floral visitors. Biological Invasions 22: 2609-2618. doi:10.1007/s10530-020-02275-9
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid1226120	Agalenatea redii										south-west of France					2010-10-14		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid215162	Agrotis exclamationis										south-west of France					2010-09-30		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid881521	Alydus calcaratus										south-west of France					2009-09-23		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid881521	Alydus calcaratus										south-west of France					2009-09-23		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid881521	Alydus calcaratus										south-west of France					2010-10-11		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid881521	Alydus calcaratus										south-west of France					2010-09-28		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid881521	Alydus calcaratus										south-west of France					2010-09-29		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid881521	Alydus calcaratus										south-west of France					2010-09-29		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid881521	Alydus calcaratus										south-west of France					2010-09-29		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid881521	Alydus calcaratus										south-west of France					2010-10-12		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid881521	Alydus calcaratus										south-west of France					2010-09-29		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid461127	Apatura ilia										south-west of France					2009-09-23		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid207213	Aphodius sticticus										south-west of France					2009-10-05		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid207213	Aphodius sticticus										south-west of France					2010-09-29		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid2025102	Aphrophora salicina										south-west of France					2009-10-08		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid2025102	Aphrophora salicina										south-west of France					2009-09-23		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7458	Apidae										south-west of France					2008-10-14		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7458	Apidae										south-west of France					2008-10-14		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
